MHCII,Autofluo.,CD11b,CD64,CD161,Ly6G,CD3,CD19,CD11c
2.4093,1.2094,1.3323,0.70036,0.26144,1.2027,0.88458,3.0462,0.65542
1.0524,1.8029,1.7805,0.89146,2.7771,0.63265,0.80651,0.54937,2.9004
0.84992,0.96213,1.0012,1.0112,1.3294,0.78443,2.3044,0.85131,0.55814
1.3131,1.1421,1.3453,0.8418,0.93561,0.98535,2.7568,1.1283,0.64581
2.8781,0.89936,1.2334,0.61817,0.58869,0.69139,0.73668,3.3191,1.1382
0.52981,1.325,1.7621,0.96964,1.5971,1.2604,3.2003,1.0492,1.4926
0.51605,0.70506,0.69933,0.87475,0.67837,1.1683,2.943,0.95596,1.0773
1.6338,1.1396,0.92258,0.65201,1.2374,0.68538,0.43905,1.8112,1.0082
1.1309,1.0812,0.41756,1.0662,1.084,0.99269,2.716,0.71574,0.94176
0.24307,1.4921,1.4001,1.1275,1.3764,0.63625,2.5494,1.5024,1.2368
2.3046,1.0089,0.87669,0.90519,0.7206,1.3344,0.88214,2.8449,1.1179
0.82701,1.5582,1.2933,0.8675,2.153,0.82566,2.4116,0.73178,0.66707
2.7483,1.3523,2.4012,0.91478,1.0449,0.70215,0.80087,0.66942,3.3701
1.1541,1.1396,1.5828,0.82347,1.5167,0.56517,2.8909,1.1482,0.57975
2.8961,1.3361,1.1542,0.35102,0.63672,0.55415,0.79876,3.223,0.23978
2.5383,1.4,0.55673,0.93487,0.49317,0.49443,0.7491,2.9598,1.123
1.2391,0.53414,0.98246,0.96868,0.72668,1.2777,1.0521,2.7787,0.98193
2.6005,1.4481,1.2532,0.98658,1.4908,0.54051,1.5821,3.0103,1.2373
2.771,1.2229,1.2355,0.28497,0.85768,0.59411,0.78871,3.2434,0.92309
3.3219,1.5677,1.1619,0.75844,0.0046619,0.61576,0.70111,3.5216,0.89924
1.2211,0.95248,0.59978,0.82881,1.2661,0.53324,3.0968,1.0777,0.72548
2.8638,1.2617,1.1578,0.56171,1.1157,0.89771,0.54868,2.6459,0.76381
2.712,0.81456,0.55373,0.87604,0.61484,0.94916,1.2587,2.9806,0.34831
2.1309,0.73974,1.0545,0.95761,1.1285,0.60394,0.33673,3.1913,0.52375
0.47802,1.0949,2.6466,0.82426,3.0021,1.4819,0.69873,1.7412,2.4268
2.3829,0.85769,0.7152,0.56798,0.42465,0.61506,0.3203,3.0158,0.20909
2.6791,1.829,1.9826,0.99648,0.1314,1.2685,0.94187,3.7512,1.1298
1.982,1.1471,1.3749,0.77801,0.9883,0.8971,0.69544,3.0199,0.96821
2.4134,0.70894,0.61273,0.78886,1.5027,0.61831,1.6932,2.9214,1.2124
2.225,1.6805,1.1748,0.70343,1.5874,0.97632,0.51299,2.8242,1.6313
1.944,1.3155,1.7531,0.58577,0.40349,1.4653,1.652,3.1985,0.66854
2.2382,1.1215,0.96771,0.61706,1.0724,0.46942,0.62364,3.2951,1.1435
3.2116,1.879,2.0324,1.2898,0.10523,0.41027,1.2705,3.7081,1.2961
1.0453,1.8029,0.55842,0.72444,1.0071,1.2314,0.80874,0.90545,1.0434
2.8229,1.5904,1.1121,1.2406,0.20094,0.38754,1.1958,3.6107,0.54352
2.7776,1.1215,1.0099,0.3946,1.0735,0.46097,1.2823,3.1831,0.8475
2.3723,1.2575,1.6722,0.3917,0.8885,0.78547,0.54966,2.9654,1.1612
1.0019,2.0145,3.5539,1.3504,1.1298,2.449,1.2861,1.9941,1.5013
2.4218,1.0588,0.96766,1.2413,1.2911,1.1125,0.56948,2.7723,1.7904
2.6348,1.7253,1.3936,0.84927,0.51941,0.67468,1.5058,3.5138,1.3536
2.881,1.0729,1.2144,0.5684,0.61037,0.44739,0.88858,3.0625,0.82275
3.0631,1.609,1.0587,1.2197,1.1414,0.25263,1.1164,3.4293,1.4518
2.8304,1.2491,1.2443,0.49952,0.9676,1.2421,0.9374,2.7091,0.73159
0.063879,0.76631,0.87245,1.271,0.68477,1.0126,2.5003,1.5475,0.64548
3.1548,1.0757,0.97328,0.18858,0.73441,0.25997,0.85367,3.2473,0.47979
3.0909,1.4064,2.0702,0.45445,0.72112,0.87511,1.4545,3.3391,2.289
1.4617,1.6175,2.0547,0.84889,2.737,1.0906,1.0843,0.37725,0.82163
0.069482,1.1163,0.98772,1.218,0.72655,0.76904,2.9764,1.5193,0.94041
2.4254,0.98425,1.0243,1.1785,1.1568,0.9264,1.0903,2.8815,0.7212
1.5433,1.5338,2.5692,0.5565,2.7046,0.83626,1.4169,0.93568,2.1543
2.8815,3.1365,3.083,3.0915,0.70093,1.8197,1.7189,2.3768,2.6165
2.5459,1.4436,0.66245,0.85229,0.74677,0.74216,0.58114,3.0095,0.94885
1.2492,1.2575,0.90137,0.75315,1.0617,0.76135,3.1064,0.36468,1.1036
1.1198,1.1766,1.1184,1.2835,0.61039,1.0741,0.62923,2.9767,1.0395
0.34156,1.111,0.43789,1.3614,0.32656,1.0656,0.71907,3.0381,0.75063
2.7858,1.0239,0.2835,0.95983,0.61735,1.0086,0.97447,3.0145,1.1724
2.5062,1.6932,2.1651,1.0972,2.9982,1.6406,0.56626,1.8459,2.8162
1.3326,1.2094,0.92659,0.86911,0.77173,0.90318,3.0839,0.92041,1.1916
2.8238,1.2048,1.3468,0.92177,0.32157,1.2871,0.93636,3.2131,0.36667
2.6084,0.86825,0.49279,1.1442,1.1903,1.1919,0.78658,3.1195,0.88515
2.295,1.5882,1.1833,1.0663,1.2121,0.98528,1.3225,2.4865,1.4631
2.0929,1.0949,1.0607,1.0255,1.2174,0.59561,0.76208,2.9816,0.81716
2.4938,0.94925,0.27691,0.23448,0.73883,0.84215,0.79674,3.2498,0.2237
2.9837,1.4839,1.0735,0.87535,1.337,1.1094,0.88573,3.2472,1.241
2.639,1.6004,1.0496,0.86339,0.51773,1.6203,1.586,3.4052,1.0224
0.55545,1.2923,1.2641,0.8647,1.0191,0.72691,3.0907,1.6409,0.95716
2.0481,0.63824,0.59004,0.75885,1.2051,1.1669,0.59085,2.8871,0.64053
2.8914,1.4144,1.1606,0.69537,0.57838,0.89947,0.43695,3.2121,0.12047
2.1278,1.1345,1.257,1.1201,0.51547,1.0461,0.60262,2.6777,0.57691
0.67457,0.946,1.4721,0.84893,1.184,1.0847,2.8255,0.68525,1.1568
2.3207,1.2002,0.98122,1.2939,0.59579,0.78283,0.49659,3.3124,1.462
1.073,1.8632,1.8099,0.87963,1.18,0.9315,1.3438,0.7226,1.1245
1.8477,1.1057,1.0543,0.9373,1.1005,1.275,0.61548,3.1402,0.70288
2.108,1.2903,1.0337,1.0853,0.24915,0.89518,0.49902,3.2408,0.15713
2.2118,0.53816,0.45518,1.3469,0.82285,0.82161,0.90574,2.8805,1.3455
1.4604,1.4,0.76466,0.68324,0.86559,1.0063,3.0007,1.0157,1.1585
2.5821,1.5015,0.98111,0.764,0.53477,0.44834,0.72349,3.3475,1.4343
1.0844,1.1471,0.2402,1.0707,0.97174,0.9457,3.0251,0.93782,0.78521
2.47,1.0785,1.3971,0.5642,1.0648,0.74609,1.1521,3.0426,0.66361
2.9086,3.1901,3.0697,3.1822,1.075,1.4817,1.9402,2.1073,2.7872
2.7698,1.3834,1.2853,0.91057,1.2517,0.91677,0.17778,2.8481,1.3031
2.3389,1.3715,1.4614,1.1731,0.95177,0.40945,0.095198,2.8504,0.38071
2.8996,1.3784,0.67618,1.0387,1.0754,1.2453,1.4032,2.9457,0.70713
1.4597,0.94274,0.49,0.86131,1.0709,1.1113,2.9243,0.36339,1.1334
2.836,1.1742,1.0557,0.94886,0.97305,0.73617,0.88045,2.763,1.0631
0.95203,1.86,1.9334,1.1348,2.523,0.41514,1.129,0.71272,2.3514
2.3635,1.4783,0.39206,0.31473,0.67204,1.2253,2.7691,3.1265,1.146
0.67237,1.1909,0.68515,1.1912,1.4323,0.5563,2.4008,1.3197,0.71455
2.4514,1.0179,0.21124,0.79033,0.47331,0.79315,0.98865,3.2354,0.76321
2.4928,1.1057,1.0274,0.48247,0.38215,1.2707,0.62902,3.106,0.74928
2.1301,1.2184,1.1392,1.1601,0.45874,0.88525,1.0175,3.1114,1.2096
0.27193,0.71668,1.5692,1.0442,1.012,0.75214,2.9809,1.7189,0.71537
2.4849,1.0531,1.4231,0.85066,0.9253,0.93756,0.77294,3.0168,0.71858
2.9851,1.6164,1.3134,0.86249,1.627,0.30677,1.0981,3.6048,0.31723
2.8598,1.0239,1.0354,1.0008,0.2641,0.31528,1.2094,3.1495,1.4702
2.789,1.1814,1.1225,0.76057,1.0551,0.83116,0.34349,3.0562,0.86984
2.6814,1.5186,2.5638,0.93058,1.2485,1.1652,1.3996,1.0864,3.2685
2.2166,1.4525,0.62438,0.89746,1.1505,0.50737,0.84672,2.8247,1.0079
2.5568,0.97168,1.1516,0.847,1.2707,0.21955,0.85304,2.9781,0.28223
3.2772,1.6431,2.2963,0.31357,1.7077,0.84933,1.7129,3.509,1.2911
1.2416,1.1293,1.0914,0.63233,1.0909,0.8869,3.1883,1.1135,1.1231
0.97017,1.4935,1.3264,0.89041,0.81312,1.4001,1.8128,1.509,0.55305
3.037,1.3117,1.5533,0.88831,0.67659,1.4105,0.7155,3.4975,1.5067
2.9403,1.1861,1.5002,0.24682,0.78371,1.2392,0.44991,3.0049,0.85774
0.97711,1.776,1.8985,0.79809,2.7253,1.0375,1.3689,0.60944,2.3394
2.9915,2.1899,2.0487,1.1459,1.6244,0.84541,1.3813,1.2605,3.7332
2.5259,1.2094,0.73043,0.47177,0.68261,0.69138,1.1481,3.1439,0.66766
2.6928,1.4451,1.1407,0.81191,1.248,0.78399,0.90531,3.3297,0.072079
0.84216,1.3212,0.94081,0.86919,1.4943,0.75311,2.4915,1.3506,1.1306
2.4673,1.4176,3.0348,0.85183,0.77138,1.0297,1.6275,0.90189,2.1086
2.3391,1.2162,1.1422,0.57651,1.5762,0.67363,1.2268,3.0772,0.83359
0.72421,1.2491,0.71504,0.86165,1.1806,0.72868,2.9824,0.76636,1.0054
2.7011,1.7864,1.9776,0.69689,0.83193,0.59404,0.96109,3.3799,0.81046
2.4998,1.2361,0.87476,0.71462,0.66127,0.58314,0.79316,3.1973,1.3741
0.84231,1.2575,0.91286,1.0572,1.1239,0.72089,0.4662,2.8918,0.58126
0.79739,1.4436,1.6061,1.0677,1.2552,0.37018,2.9218,0.71531,0.47749
1.1092,0.51002,0.77266,0.71914,1.3286,0.54726,2.8574,0.89397,0.87794
1.5094,1.5042,1.5123,0.72853,2.5991,1.1907,0.93929,0.28687,1.9724
2.3146,1.2317,1.7943,0.98423,0.73119,0.69991,1.0998,3.044,1.2315
2.5245,0.19653,1.2888,0.54598,1.1822,0.67151,0.34347,2.9763,0.82003
2.2539,1.2162,1.4696,0.5859,1.2079,0.73689,0.20806,3.3981,0.63393
2.4929,1.2554,0.81681,0.71844,0.4306,1.3357,1.1122,3.0495,1.0969
2.5937,0.8363,1.3145,0.69713,1.1814,0.45017,0.73599,2.8378,1.3467
0.617,1.7505,3.922,1.1446,0.54169,2.8396,1.5165,2.0176,1.5541
2.3454,1.9683,2.4294,1.0054,1.3151,1.3553,0.94733,3.2519,0.58527
2.9729,1.1496,0.49893,0.056395,1.4875,1.0582,1.05,3.3014,0.37388
3.1147,1.4908,1.9121,0.60232,0.35675,0.89164,0.54739,3.3568,0.82572
1.4891,1.43,0.9619,0.63684,1.3463,0.87929,2.5204,0.53116,0.77249
2.2058,2.4299,2.3446,2.3165,0.88958,0.93702,1.5553,1.1153,2.0338
1.2717,1.268,1.6645,0.66509,1.0258,1.0474,2.8059,1.5587,0.66231
2.6884,1.2295,1.5019,1.0777,1.3859,0.42077,1.3861,3.2482,1.2759
2.319,0.82548,1.3201,0.62506,1.2526,0.64779,0.65882,3.0683,0.4645
2.4702,1.7202,1.4764,1.0749,1.4303,0.12668,1.097,3.4683,1.0691
0.73487,1.3834,0.93189,1.3072,1.1888,0.59718,2.6921,1.6464,1.0756
0.46689,1.1571,0.41763,1.1233,1.262,0.7545,2.9928,0.90304,0.86981
0.72207,1.5173,0.65656,0.99291,1.1084,1.0287,2.8393,1.1271,1.0516
1.3275,1.27,1.6095,0.80939,2.1709,0.56666,1.0987,1.1209,1.7502
2.1834,0.8109,0.75714,0.71229,1.1754,0.40058,0.96828,3.0494,0.82028
1.228,1.4315,1.443,0.761,1.0398,0.61235,1.101,0.71689,0.70903
2.7307,0.96213,0.83105,1.0708,0.21246,1.0529,0.87599,3.0232,0.45852
2.0482,0.95893,1.0442,0.76195,0.81953,0.89542,0.87245,2.9861,1.0313
0.53122,1.27,0.35815,1.1943,0.89364,0.60853,2.508,1.1152,1.0765
2.033,0.85415,0.8386,1.0516,0.98959,0.76359,1.1469,3.0086,0.37357
3.3471,1.7568,1.5708,1.3881,0.7192,0.93792,1.3968,1.6084,3.3597
3.0159,1.1521,1.3519,0.51921,0.98115,1.1531,1.0391,3.1067,0.90966
2.4575,1.5425,1.4783,0.83982,0.84068,1.4117,0.90786,3.2018,0.81542
3.0344,1.4436,1.0699,1.3506,0.35372,1.026,0.56557,2.5477,1.4517
1.5051,1.4207,3.039,2.0214,1.166,0.42179,1.5867,1.746,1.2609
2.4523,1.3098,1.2312,0.96567,1.2161,0.6434,1.07,3.2469,0.73197
1.9291,0.59436,1.3112,1.2481,0.61594,0.73136,0.38779,3.0744,0.6647
2.3485,1.3117,0.23009,0.54248,1.6176,0.30158,1.2042,3.2284,0.91948
1.7459,0.81821,1.1867,0.71803,1.249,0.55603,0.78732,3.2471,1.7286
1.7096,2.4691,3.6717,1.4321,1.1365,3.0696,1.1413,1.6598,1.2174
2.9964,1.7481,1.8488,0.79994,1.0664,0.88745,1.7339,0.75933,3.8524
3.0752,1.162,1.3774,1.2362,0.91345,0.32089,0.75706,3.0208,0.85383
2.3164,1.1838,0.72137,0.82056,0.99039,0.76938,0.70928,3.0524,0.89336
2.3169,1.1979,0.67956,0.96857,0.54615,1.2235,0.25676,3.2175,0.35273
2.9941,1.7099,2.7697,1.2756,0.88538,1.0172,1.1406,0.67577,3.471
2.4013,1.1909,1.1881,0.53159,0.89648,0.81372,0.53568,3.0964,0.9068
1.5198,1.2982,0.78216,0.71613,1.3251,0.81411,2.5311,0.43548,0.75322
2.7681,1.0473,1.1906,1.0058,0.79691,0.24237,0.67878,2.8862,1.3673
0.89442,1.2025,1.4189,0.88748,0.92952,0.99433,2.9434,1.2745,0.92827
1.5155,0.90953,0.71756,0.78518,1.3832,0.27283,0.74235,1.9867,0.97439
2.7689,1.5916,1.4228,1.4311,1.1331,0.97379,0.86822,3.2662,0.87676
2.7422,1.1496,1.0081,0.92176,0.8581,0.52944,0.61519,2.9719,0.92115
1.2062,1.3834,0.99553,0.90003,0.66606,0.93498,3.1461,1.5718,0.75595
0.40105,1.6111,2.4172,1.1013,2.8506,1.2597,0.77211,1.1922,1.2685
2.5728,1.0895,0.86058,1.0466,0.5756,0.55953,0.83905,3.1324,0.47103
0.42515,1.4811,1.0113,1.3594,0.54369,0.96823,2.7464,1.8924,1.3013
0.90162,0.72054,1.5473,1.0667,1.3123,0.58248,2.8309,1.4239,1.3264
2.3116,0.75118,0.54451,0.1941,0.85358,0.67742,1.0487,2.9262,1.1803
3.1632,1.7827,3.0142,0.55497,0.7671,1.1245,1.775,1.6163,3.4874
1.2389,1.1885,1.0474,0.79541,0.99108,0.89004,2.5816,0.99174,0.97584
3.012,0.5261,1.2578,0.64453,1.6672,0.53795,0.91495,3.016,0.63374
1.83,1.3733,1.1473,1.0698,1.3089,0.52626,1.2469,3.0545,0.70488
1.9782,1.1718,1.1527,0.76025,0.36242,0.84252,0.95473,3.2882,1.3742
2.2332,1.1885,0.89716,0.51709,0.69,0.5467,0.93476,3.1165,1.033
2.9057,0.79987,1.6641,0.62006,0.56678,0.4383,1.0182,3.219,0.6931
1.1213,1.4451,1.3964,0.96474,1.4855,0.64311,3.0352,1.0571,1.1965
1.7149,0.99356,1.6941,0.46224,1.6294,0.41386,0.93594,2.9814,0.38775
2.6417,1.2295,0.57054,0.63608,0.70244,0.41352,0.37689,3.259,1.1899
2.3228,2.5528,2.5205,2.551,1.1864,0.77499,1.4441,2.1871,2.1283
1.9862,1.3155,1.2241,0.7882,1.4673,0.89284,1.2938,2.7207,1.3001
2.6085,1.2448,1.1122,1.1826,0.5715,1.1425,0.7536,3.2656,1.0889
1.1836,1.5134,1.7607,0.90282,2.7972,0.5454,1.696,0.74671,0.67985
1.917,1.1003,0.41121,0.61499,0.73126,1.09,0.84294,2.9184,1.1378
0.46581,0.76631,1.2206,1.1517,1.0501,0.67632,2.9253,1.1651,0.78739
0.59891,1.4,0.66086,1.1984,0.89325,0.92705,2.9952,1.8514,1.0749
2.111,1.1955,1.4831,1.1507,1.0373,1.0761,0.45474,3.0862,0.92161
2.5611,1.0328,0.86509,0.84879,0.858,0.87332,1.3279,3.0831,0.7437
0.92182,1.2802,0.94787,1.0008,0.98427,0.67402,2.79,1.2075,0.65325
1.5006,1.1163,0.60953,1.0002,1.2098,0.92301,0.87629,3.1614,0.58808
2.2341,0.99971,1.2758,0.85355,0.72043,0.56898,1.1766,3.0512,0.76107
1.4574,0.66593,1.583,0.76374,1.1552,0.63998,2.7034,0.43856,1.0039
2.3021,2.5208,2.5594,2.4862,1.6694,0.59077,1.2418,1.4832,2.1528
1.5613,1.1241,1.4465,1.0125,1.5443,0.63066,1.1672,2.8132,0.88124
2.2302,1.557,1.0784,0.50675,1.5843,0.6296,0.96886,2.9616,1.0087
1.5301,1.4685,1.0036,0.54393,1.0984,0.98718,3.064,1.0914,0.6616
0.65784,1.7699,2.5301,0.84292,2.963,0.81039,1.1546,0.88489,2.5865
2.2014,0.90276,1.4499,0.44332,1.4257,0.57025,0.74887,3.077,0.67653
1.9807,1.0239,0.57028,0.75711,0.96656,0.58488,0.82467,2.3035,0.74404
2.5197,2.7124,2.6046,2.6793,1.2467,1.2851,1.4186,1.4411,2.1547
1.1485,1.4613,0.49539,0.87177,0.91682,0.72726,2.886,0.85819,0.54188
2.8235,1.0473,1.2302,0.60937,1.3614,0.49097,0.85327,3.1224,1.3052
2.6918,0.89252,0.88662,0.86462,0.6256,0.99729,0.22447,3.2018,0.70702
2.8647,1.4962,1.2648,-0.073038,0.99078,1.1759,0.74851,3.3931,1.2056
1.9249,1.2094,1.2851,1.6211,0.37702,1.2654,1.377,3.2282,1.2412
2.8924,1.0645,0.8402,0.91326,1.1236,0.84359,0.62644,3.0262,1.0859
3.0983,1.2002,0.55433,0.38879,0.60342,1.4537,0.84989,2.8568,1.2953
1.5488,0.68947,1.196,0.62826,2.1821,0.81203,2.5178,0.73274,0.89459
0.33018,1.3715,0.25698,1.2793,1.0266,0.27498,2.8823,1.3544,0.68942
2.6709,1.653,2.9699,0.5227,0.86383,0.74268,0.81528,0.96275,3.1488
2.415,0.41419,1.0275,0.77628,0.7407,0.65184,0.47631,2.8968,0.73247
2.5522,1.4525,0.58774,0.8866,0.58097,0.62417,1.598,3.1151,1.1392
2.2451,0.95571,0.59567,0.72914,0.97051,0.84582,0.68504,3.1546,1.2373
1.0478,1.7907,2.0621,0.78191,2.9101,0.7747,1.5672,0.66084,1.2402
1.0181,0.84705,1.0952,0.65771,1.2036,1.1127,2.8853,1.1397,0.95949
2.1829,1.3851,0.5344,1.1508,1.2836,0.49344,1.3859,3.2257,1.1513
2.4611,1.6693,1.2366,1.132,1.5176,0.50408,1.4161,3.3221,1.0297
2.6788,1.4935,1.1023,0.23081,0.5721,0.45672,0.90162,3.5258,0.74546
2.4565,2.7066,2.6729,2.5776,1.4161,0.74669,1.3597,1.5867,2.145
0.80808,1.1163,0.75228,0.85931,1.0539,1.0045,2.6108,1.481,0.6949
1.3865,1.3801,0.89891,0.85224,0.86204,0.92177,3.0784,1.051,0.88727
2.5487,1.1546,0.76392,0.49019,0.98626,0.71948,0.49652,3.0572,0.87659
2.6999,1.3361,2.7294,0.8918,1.3505,0.28374,1.6278,0.88226,3.0927
0.784,1.2512,1.3251,0.95472,1.2026,0.63134,2.5213,1.3462,0.9848
2.6907,1.0149,0.90415,0.61944,1.4554,0.34549,0.92902,3.1523,0.69854
2.5329,0.98736,0.97982,0.69854,1.1391,0.49642,1.0145,3.0959,0.6223
2.8991,1.5837,1.725,0.31858,0.65738,0.75741,1.0734,3.4224,1.1715
1.4157,1.2339,1.2321,0.78387,0.6336,0.99323,2.7593,1.1006,0.84895
2.0391,1.1084,0.53751,1.1802,0.5262,1.0977,0.84431,2.9937,1.0391
2.9589,1.1546,0.31386,0.82518,1.1072,1.3056,0.76189,3.3785,0.90909
3.0271,1.2721,1.3249,0.083721,0.77039,0.51098,0.95008,3.6224,1.4756
2.1765,1.2251,1.313,1.0529,0.63896,0.8693,1.0357,2.997,0.64737
0.32005,1.8363,3.7229,1.2282,0.54451,3.1304,1.3448,2.1255,1.3337
2.5771,1.0812,0.81827,0.5949,1.5391,0.87458,0.32484,3.1566,0.68144
2.8788,1.1909,1.0095,1.0601,0.91179,0.81207,0.51225,2.9938,1.1732
2.0096,1.2512,0.83654,0.8131,0.69745,1.0247,0.86952,3.2921,1.6345
2.9004,1.6588,2.2796,1.1325,0.56504,0.45814,1.5432,1.9072,3.3015
2.081,1.3379,0.83437,1.0985,0.80169,1.0339,0.90549,3.194,0.23524
2.2403,1.103,0.33877,1.0871,0.49132,1.1673,0.37558,3.2355,0.94931
1.6402,1.2229,0.6708,1.0077,1.4137,0.85931,0.72782,3.0646,1.3795
2.9335,1.3231,0.9733,0.62924,0.73362,1.2352,1.1276,3.4052,0.26714
3.3696,1.8189,2.4719,0.33172,1.3891,0.74007,1.7789,1.1121,3.8919
1.5316,0.67773,0.71753,0.87904,1.0182,0.78414,0.97495,2.2364,0.84398
2.5659,1.1293,1.2685,1.0185,0.91421,0.17585,1.3312,2.9863,0.81423
0.69303,1.5301,1.5021,1.0211,1.1271,0.79346,2.927,1.1069,0.69558
2.4899,1.0701,0.70161,0.94301,0.45217,0.88491,1.2834,2.9755,0.75119
2.2728,1.1979,0.43947,1.0594,0.5064,0.77783,1.6568,3.0281,1.4724
1.4213,1.6401,0.76044,0.73847,0.72193,0.94795,2.8535,1.1602,0.9305
1.0606,1.1546,0.77958,0.85369,1.0649,0.6219,2.7286,1.306,0.52987
1.0053,1.3868,0.65022,0.78849,0.6339,0.77608,3.1231,1.4452,1.0348
2.2089,1.1596,0.33859,1.4135,0.81512,0.37801,0.88883,2.7918,0.97582
0.24391,1.2638,0.97104,0.99466,0.51873,1.1654,2.9123,1.661,0.92572
1.9516,0.93289,0.46901,0.52726,1.9039,0.75297,1.1192,2.2072,1.1938
2.9728,1.6578,1.4831,0.93918,1.2766,-0.1048,1.4999,3.6096,0.9932
3.0675,1.5055,1.4719,1.2169,0.81036,1.0848,1.6623,3.339,0.86297
2.7371,1.4481,1.164,0.39553,0.78713,0.56192,0.74585,3.416,0.83899
2.2567,0.88218,0.58085,0.6618,0.83568,0.98383,0.76453,2.6048,1.033
0.40052,1.3801,1.2315,1.1673,0.42448,0.82148,2.4638,2.0804,0.7168
1.6706,1.0976,0.86271,0.67796,1.118,0.73216,1.0221,1.9513,1.0033
3.418,1.4975,1.3167,0.22912,1.4153,1.1085,1.6229,3.5895,0.93323
2.4872,1.2448,2.9436,1.2522,0.99801,0.2721,1.4526,0.84113,3.0924
2.8235,1.4853,1.1398,0.39416,0.11679,0.90304,1.1023,3.1434,0.52826
2.508,1.8357,1.3757,0.90392,1.6606,0.44975,2.3663,3.2793,0.82788
2.7765,1.0473,1.6574,0.82525,1.213,0.876,0.47012,3.2328,0.2838
2.6787,1.4525,1.2664,0.56828,1.5523,0.73763,0.44604,3.2897,0.55516
0.70641,1.3767,0.83624,0.87769,0.64994,0.8366,2.3373,1.6244,0.52146
3.0671,1.3174,1.5027,0.6795,1.3819,1.1506,1.4512,3.0965,1.1047
2.6994,1.0179,0.75174,0.7906,1.3356,0.89816,1.3214,3.007,0.34013
2.5092,1.4064,0.86673,0.73961,1.4181,0.65652,0.41603,2.9993,0.77169
2.185,1.2229,1.4692,0.93164,1.5147,0.51921,0.41571,2.9826,1.2998
2.8778,1.3212,1.2951,0.62852,1.2389,0.67225,0.71538,3.2604,1.2149
1.9431,1.0531,1.4231,0.7785,0.80427,0.85794,0.71347,2.9174,0.5338
0.93689,1.2762,0.80512,0.82951,0.9999,0.61814,2.5985,0.55067,0.97541
1.863,1.8257,1.6906,0.89943,0.88411,0.62123,0.88137,1.1674,2.5944
1.3363,1.2184,0.64341,0.84813,1.2159,1.1217,3.1679,0.53016,0.92378
2.7852,0.61036,0.78191,0.57216,1.7299,0.62837,0.28493,3.0984,0.86578
2.2069,1.586,1.4752,0.72771,0.54558,1.1463,1.5087,3.3501,1.3167
1.4404,1.8141,1.0783,0.86567,2.9394,0.70766,1.1125,1.1599,2.2915
0.28497,1.5095,0.72377,1.0919,0.9619,0.89034,3.105,1.5281,0.98161
2.9095,0.98112,0.94227,0.62251,1.3825,0.60263,1.455,3.0995,1.2558
1.04,1.3594,1.4197,0.99024,1.1905,0.53682,2.587,1.4611,0.92057
2.9426,1.7003,1.7475,0.48748,0.21298,1.0274,0.68301,3.4057,1.4109
1.0239,0.88564,0.29549,0.87311,1.3339,0.8722,2.7653,1.0309,0.87266
0.36397,1.0328,1.3154,0.97761,1.2569,0.88415,2.9618,1.3865,0.93045
2.4116,1.2207,1.1641,1.1267,0.99965,0.66301,0.63933,3.0225,0.96536
2.9852,1.1421,1.2211,0.795,0.76598,0.9096,1.35,2.99,0.57345
1.9252,0.59036,0.35073,1.134,0.71075,0.30002,0.78798,3.034,0.1612
2.2526,0.83989,1.218,0.40691,1.373,0.85175,0.93109,2.6152,1.0652
2.1699,1.3884,0.63922,0.72977,1.5028,0.55533,0.36741,2.9599,1.1401
2.4672,0.99356,1.1889,0.38944,2.0842,0.14768,1.2966,3.3802,1.1015
2.3323,1.2251,0.96051,0.76872,0.85438,0.80668,0.9657,3.0791,1.1965
2.0478,0.99356,1.0229,0.84222,0.64073,0.56625,0.7401,2.8949,0.59066
2.4315,1.9299,1.0891,0.91875,0.80887,1.4095,1.1841,3.2303,1.4036
2.3616,1.0058,1.6796,0.99596,0.80143,0.80454,0.62414,3.0691,1.1075
2.418,1.0922,0.66659,1.1927,0.86123,0.52476,0.65139,2.9136,0.43079
2.3979,1.5186,0.9523,1.1546,0.548,1.5383,1.7062,3.3901,1.0023
2.7441,0.85415,0.93346,0.8152,1.5302,0.33569,0.78355,3.0432,1.1842
2.1449,1.6361,1.4488,0.59076,0.63999,0.55615,0.89076,3.069,0.5494
2.6743,1.5522,3.0715,0.44053,1.1683,1.3831,1.5739,0.55024,3.1181
1.6643,0.84705,1.546,0.91211,0.53114,0.65162,0.56791,2.9521,0.73083
2.5774,1.5746,0.53589,0.80678,1.2653,1.0829,0.31333,3.1753,1.2289
2.5324,2.7388,2.589,2.8353,1.4482,1.328,1.9732,1.3779,2.5382
1.3027,1.0179,0.57129,1.1068,0.95295,0.4884,0.57304,3.1052,1.6896
2.4259,0.30952,0.92586,0.54809,0.48242,1.0591,0.93078,3.2268,0.89446
1.4348,1.4713,0.64405,0.8984,1.1991,1.0214,2.6927,0.50308,1.1397
2.562,0.98112,1.4784,0.56238,0.76227,1.2221,0.493,3.3163,1.3723
2.4721,1.0645,1.0013,0.6713,1.2134,0.80947,1.139,3.0588,0.86678
1.276,0.89252,1.0172,0.62538,0.60243,1.4447,2.5474,1.2034,0.94802
1.786,0.74356,1.2062,0.75369,0.91788,1.376,1.2076,2.7884,0.72465
0.5025,0.97484,1.3368,1.1756,0.54642,0.75701,2.7517,1.5912,0.92251
2.8067,3.0191,2.9414,2.9877,1.2933,1.5597,1.688,2.0388,2.7423
